;osmid;y;x;street_cou;lon;lat;elevation;highway;geometry
2778;598178272.0;5154702.674342182;319433.74895233056;3;6.6458206;46.5216599;561.311279296875;;POINT (319433.74895233056 5154702.674342183)
2779;617026806.0;5154863.526123393;319431.2702667855;3;6.6457258;46.5231056;572.74169921875;;POINT (319431.2702667855 5154863.526123393)
2780;598200446.0;5155556.533657349;319124.2227112594;3;6.6414561;46.5292546;554.9217529296875;;POINT (319124.2227112594 5155556.533657349)
2781;619736768.0;5156747.300726163;320101.60588446714;3;6.6537285;46.5402239;676.003173828125;;POINT (320101.60588446714 5156747.300726163)
2782;598481395.0;5156613.986694263;320349.8972941445;1;6.6570156;46.5390915;674.804443359375;;POINT (320349.89729414455 5156613.986694263)
2783;3647632175.0;5156551.886655163;320452.16103793506;2;6.6583722;46.5385604;670.9177856445312;;POINT (320452.16103793506 5156551.886655163)
2784;598562218.0;5155182.341921785;318612.8796269191;3;6.6349403;46.5257523;514.1654052734375;;POINT (318612.8796269191 5155182.341921785)
2785;598562166.0;5155239.508532504;318537.0803189864;3;6.6339305;46.5262459;513.8651733398438;;POINT (318537.0803189864 5155239.508532505)
2786;598562171.0;5155248.207344343;318565.57361821755;3;6.6342983;46.5263318;514.5679321289062;;POINT (318565.5736182175 5155248.207344343)
2787;598562208.0;5155276.199043736;318542.2180641657;4;6.6339831;46.5265772;514.7445678710938;;POINT (318542.2180641657 5155276.199043736)
2788;598562175.0;5155240.008616241;318571.9599210956;3;6.6343847;46.5262598;514.5858154296875;;POINT (318571.95992109564 5155240.008616241)
2789;598562204.0;5155260.016375072;318531.8768209467;3;6.6338547;46.5264289;514.3071899414062;;POINT (318531.8768209467 5155260.016375072)
2790;598571412.0;5155108.585796246;318190.7408366089;3;6.6294698;46.5249752;512.48193359375;;POINT (318190.7408366089 5155108.585796246)
2791;598565653.0;5155110.887838971;318190.3724458781;3;6.6294641;46.5249958;512.62744140625;;POINT (318190.3724458781 5155110.887838971)
2792;598571425.0;5155175.254547857;318180.108663645;3;6.6293052;46.5255718;517.0195922851562;;POINT (318180.108663645 5155175.254547857)
2793;598571244.0;5155202.806441022;317949.1167341114;3;6.6262852;46.5257571;514.1991577148438;;POINT (317949.11673411145 5155202.806441022)
2794;598571436.0;5155228.473443996;318078.5866979975;3;6.6279618;46.5260229;516.16796875;;POINT (318078.5866979975 5155228.473443996)
2795;598571444.0;5155226.100118906;318077.25647114933;3;6.6279454;46.5260012;515.8580322265625;;POINT (318077.25647114933 5155226.100118906)
2796;598571461.0;5155255.96926283;318093.9901142344;3;6.6281517;46.5262743;519.91357421875;;POINT (318093.9901142344 5155255.96926283)
2797;598613021.0;5156959.4556213105;317421.21630474733;3;6.6187174;46.5414094;599.4902954101562;;POINT (317421.21630474733 5156959.45562131)
2798;598641620.0;5155276.581274002;317299.3661475188;3;6.6177917;46.5262444;481.95501708984375;;POINT (317299.3661475188 5155276.581274002)
2799;598641657.0;5155268.680182105;317322.0025386689;2;6.6180897;46.5261795;483.3927917480469;;POINT (317322.0025386689 5155268.680182105)
2800;598641785.0;5155143.092291734;317509.8272862119;3;6.6205859;46.5251012;496.3020935058594;;POINT (317509.8272862119 5155143.092291734)
2801;598641777.0;5155193.470397501;317448.66232650744;3;6.6197693;46.5255376;492.5005798339844;;POINT (317448.6623265075 5155193.470397502)
2802;598646691.0;5155019.142758957;317323.7433258475;3;6.6182105;46.5239362;462.3003234863281;;POINT (317323.7433258475 5155019.142758957)
2803;598646693.0;5155010.738775606;317346.83381772274;3;6.6185146;46.5238669;462.738037109375;;POINT (317346.83381772274 5155010.738775606)
2804;598666940.0;5155131.739670745;317012.5195332585;3;6.6141119;46.5248641;455.0235595703125;;POINT (317012.5195332586 5155131.739670745)
2805;598666973.0;5155182.090326321;317083.3818309129;3;6.6150152;46.5253361;459.851806640625;;POINT (317083.3818309129 5155182.09032632)
2806;598677206.0;5155189.973307264;317625.51680937025;3;6.6220746;46.5255541;511.2591552734375;;POINT (317625.51680937025 5155189.973307264)
2807;598848619.0;5155198.1309704725;317693.61256555736;3;6.6229585;46.5256459;511.7762145996093;;POINT (317693.61256555736 5155198.1309704725)
2808;598846458.0;5155229.628021939;317758.9182392522;3;6.6237969;46.5259468;511.7181701660156;;POINT (317758.9182392522 5155229.628021939)
2809;598848616.0;5155192.663299312;317689.04939399695;3;6.6229012;46.5255955;511.6364135742188;;POINT (317689.04939399695 5155192.663299313)
2810;598848628.0;5155266.773836055;317660.6849796749;3;6.6225026;46.5262542;516.0406494140625;;POINT (317660.6849796749 5155266.773836054)
2811;598863939.0;5155322.652603133;317739.5127862623;3;6.6235076;46.526778;522.4486694335938;;POINT (317739.5127862623 5155322.652603133)
2812;598880486.0;5155539.116900558;317214.4916170747;3;6.6165827;46.528582;506.65966796875;;POINT (317214.4916170747 5155539.116900558)
2813;598880494.0;5155565.078890941;317229.7984157839;3;6.6167719;46.5288196;510.7229309082031;;POINT (317229.7984157839 5155565.078890942)
2814;598880428.0;5155612.595066027;317172.91343320627;2;6.6160121;46.5292314;509.02685546875;;POINT (317172.91343320627 5155612.595066027)
2815;598880429.0;5155608.238964318;317174.27091127203;2;6.6160315;46.5291926;509.0118408203125;;POINT (317174.27091127215 5155608.238964318)
2816;598880430.0;5155608.221474536;317178.89885056904;2;6.6160918;46.5291937;509.1115417480469;;POINT (317178.89885056904 5155608.221474536)
2817;598880431.0;5155607.701865038;317203.4608495572;3;6.616412;46.5291957;510.3726196289063;;POINT (317203.46084955713 5155607.701865039)
2818;598880447.0;5155519.079371739;317257.46978080994;3;6.6171505;46.5284135;507.90234375;;POINT (317257.46978080994 5155519.079371739)
2819;598880483.0;5155545.371511188;317218.3956372021;3;6.6166311;46.5286393;507.75872802734375;;POINT (317218.3956372021 5155545.371511188)
2820;598880493.0;5155568.627265244;317231.9857267182;3;6.616799;46.5288521;511.09954833984375;;POINT (317231.9857267182 5155568.627265244)
2821;598880500.0;5155608.211425235;317233.7186171607;2;6.616806;46.5292085;512.2697143554688;;POINT (317233.7186171607 5155608.211425235)
2822;5268159839.0;5155606.658305461;317215.1808714828;2;6.6165651;46.5291895;510.9724426269531;;POINT (317215.1808714828 5155606.658305461)
2823;598923987.0;5155765.436548437;317043.0098480865;3;6.6142595;46.5305704;504.93072509765625;;POINT (317043.0098480865 5155765.436548437)
2824;598923988.0;5155783.552552667;317065.47124443226;3;6.614545;46.5307394;507.45846557617193;;POINT (317065.47124443226 5155783.552552667)
2825;598969052.0;5155766.444367291;317044.2530579604;3;6.6142753;46.5305798;505.0621948242188;;POINT (317044.2530579604 5155766.444367291)
2826;598969086.0;5155781.419320362;317062.82777271967;3;6.6145114;46.5307195;507.1785278320313;;POINT (317062.82777271967 5155781.419320362)
2827;598929424.0;5155793.334439051;316881.80005489604;3;6.6121482;46.5307774;493.8049926757813;;POINT (316881.8000548961 5155793.334439051)
2828;598929530.0;5155869.424858721;316900.9811222064;3;6.6123681;46.5314668;499.7904357910156;;POINT (316900.9811222064 5155869.424858721)
2829;598941260.0;5156061.090095537;316943.2767465647;3;6.6128436;46.5332017;519.1858520507812;;POINT (316943.2767465647 5156061.090095537)
2830;598941263.0;5156056.907974761;316945.13041202445;3;6.6128694;46.5331646;519.1780395507812;;POINT (316945.13041202445 5156056.907974761)
2831;598941270.0;5156023.049356405;316960.7382329207;3;6.6130861;46.5328644;518.8595581054688;;POINT (316960.7382329207 5156023.049356405)
2832;598941594.0;5156035.048759153;317018.849567708;3;6.6138385;46.5329881;524.1014404296875;;POINT (317018.849567708 5156035.048759153)
2833;598941598.0;5156126.071522252;317028.23369636387;3;6.6139249;46.5338091;530.4647216796875;;POINT (317028.23369636387 5156126.071522252)
2834;598967661.0;5155856.9627225;316997.86724198225;3;6.6136353;46.5313811;508.8121032714844;;POINT (316997.86724198225 5155856.962722499)
2835;598971462.0;5155949.817179024;317015.45064232417;3;6.6138278;46.5322208;517.0084228515625;;POINT (317015.45064232417 5155949.817179025)
