;key;u;v;osmid;oneway;lanes;name;highway;maxspeed;length;service;junction;Am_cycl;Am_Direct;Am_cycl_2;Am_Dir_2;DWV_ALLE;DWV_PW;DWV_LI;DWV_LW;DWV_LZ;pour100_GW;grade;HV_DWV;C_GR;B_GW;C_HV_DWV;C_IC_DWV;C_RA_DWV;TC_DWV;PD_DWV;avg_spd;tt_s;TC_noGR;PD_noGR;geometry
72;72;593844384;593844471;27218805;True;3;Avenue de Tivoli;secondary;50.0;36.477;;;Voie de bus;u to v;;;0.0;0.0;0.0;0.0;0.0;0.446;0.0443;;0.1848196;0.003;0.0;0.85;;1.0318196;87.91;15;8.75448;0.847;30.896;LINESTRING (317077.6552285722 5154708.638255996, 317112.59621468897 5154697.828985439)
73;73;5316147494;5316147491;[550401051, 550401052];True;1;Avenue de Tivoli;tertiary;50.0;55.36100000000001;;;Voie de bus;u to v;;;0.0;0.0;0.0;0.0;0.0;;0.0649;;0.3242404;0.0;0.0;0.85;;1.1742404;204.227;15;13.286640000000002;0.85;47.057;LINESTRING (317022.0939121607 5154706.992342835, 317040.6720099767 5154701.659692114, 317056.24720124295 5154701.111071197, 317059.69797915645 5154700.984531662, 317076.8465588378 5154700.6775652785)
74;74;253092249;568002661;23375292;True;3;Avenue de Tivoli;secondary;50.0;106.63;;;Bande cyclable;u to v;;;9539.0;8244.0;1194.0;81.0;21.0;;-0.0919;13.59;0.1172644;0.0;0.2;1.063120731670387;;1.380385131670387;346.761;15;25.591199999999997;1.263;134.674;LINESTRING (317261.75530797715 5154688.0747003835, 317244.5786474451 5154691.773995757, 317218.38323059713 5154692.220215887, 317197.89574725355 5154693.561809944, 317193.4519076395 5154693.851718599, 317155.82312314096 5154700.315412192)
75;75;280644;1011308907;37042420;True;1;Rue Pepinet;residential;50.0;27.892;;;Aucun;;;;1192.0;1103.0;86.0;4.0;0.0;;-0.0331;7.55;-0.0356156;0.0;0.0;1.294818779666675;;1.259203179666675;33.47;15;6.69408;1.259;35.116;LINESTRING (318428.1525040363 5154493.951113502, 318424.43596742384 5154506.462739545, 318412.583223577 5154515.437229364)
76;76;1011308907;590409381;591815519;True;1;Rue Pepinet;residential;20.0;12.844000000000001;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0314;;-0.0359216;0.0;0.0;0.9;;0.8640784;10.108;15;3.08256;0.864;11.097;LINESTRING (318412.583223577 5154515.437229364, 318404.75400216633 5154521.366159422, 318402.0964721859 5154522.85827952)
77;77;767942317;276782055;110649010;True;1;Rue Pre-du-Marche;pedestrian;;65.044;;;Zone pietonne autorisee aux velos;Both;;;0.0;0.0;0.0;0.0;0.0;;0.0398;;0.1588816;0.0;0.0;0.95;;1.1088816;147.91;15;15.610559999999998;0.95;61.792;LINESTRING (318303.0685142611 5154917.619527899, 318292.7084179287 5154932.043391106, 318273.6850895601 5154943.769141594, 318259.56927072356 5154951.988978804, 318253.1126315317 5154957.84357025)
78;78;280671;420770599;45573456;True;1;Avenue du LAman;secondary;50.0;54.799;;;Aucun;;;;9261.0;8675.0;568.0;15.0;4.0;;0.0421;6.34;0.1719364;0.0;0.0;1.391401999124935;;1.563338399124935;155.191;15;13.15176;1.391;76.225;LINESTRING (319490.1538721176 5154063.586545333, 319455.53935308335 5154068.322053357, 319444.95769574854 5154069.794225684, 319435.62294786953 5154069.827969242)
79;79;420770599;581105480;45573456;True;1;Avenue du LAman;secondary;50.0;14.458;;;Aucun;;;;1821.0;1624.0;195.0;2.0;0.0;;-0.0426;10.82;-0.0296496;0.0;0.2;1.297342242232032;;1.467692642232032;22.309;15;3.46992;1.468;21.224;LINESTRING (319435.62294786953 5154069.827969242, 319446.74737089465 5154060.554830111)
80;80;504113;9761050968;28439245;True;1;;secondary_link;50.0;35.004;;;Aucun;;;;2021.0;1792.0;222.0;5.0;2.0;;0.0246;11.33;0.0832464;0.0;0.2;1.298231398004887;;1.581477798004887;75.644;15;8.40096;1.498;52.436;LINESTRING (315371.9644819227 5155040.689171846, 315363.1312633238 5155053.859626951, 315361.28871739144 5155056.874167732, 315360.42379992874 5155061.7384237815, 315361.5254918122 5155067.654836766, 315363.5196811892 5155071.875791156)
81;81;9761050968;312462415;28439245;True;1;;secondary_link;50.0;2.581;;;Aucun;;;;14567.0;12380.0;1942.0;183.0;61.0;;0.0541;15.01;0.2469124;0.0;0.2;1.699744113820164;;2.146656513820164;10.383;15;0.61944;1.9;4.904;LINESTRING (315363.5196811892 5155071.875791156, 315364.6195922908 5155074.211123433)
82;82;704396255;567940496;56131329;True;2;Avenue du Chablais;primary;60.0;17.912;;;Aucun;;;;14567.0;12380.0;1942.0;183.0;61.0;;0.0322;15.01;0.1187536;0.0;0.2;1.8;;2.1187536;53.181;15;4.29888;2.0;35.824;LINESTRING (315335.47003084765 5155061.332000694, 315351.615463239 5155069.180547252)
83;83;1269140257;583412237;45838870;True;1;;residential;30.0;8.394;;roundabout;Aucun;;;;5709.0;5117.0;563.0;24.0;4.0;;0.0228;10.35;0.0755136;0.0;0.2;1.2;1.2;1.4755136;12.3854611584;15;2.01456;1.4;11.752;LINESTRING (316498.74529456266 5155449.398198339, 316500.8225219499 5155447.021952969, 316501.9686624135 5155446.342155655, 316504.37419770623 5155445.679777379, 316505.80230945034 5155445.69208054)
84;84;505179;315004712;[26281969, 908408172];True;2;Avenue de Morges;primary;50.0;49.282;;;Aucun;;;;6345.5;5583.5;727.0;17.0;2.0;;-0.0291;11.76;-0.0359676;0.0;0.2;1.333746055206009;;1.497778455206009;69.093;15;11.827679999999999;1.498;73.824;LINESTRING (316572.26857216994 5155327.66952218, 316566.4816425745 5155335.296278004, 316543.05880137335 5155345.581843506, 316529.1231710749 5155348.506642305)
85;85;315004712;3062903640;[302053568, 908408173];True;2;Avenue de Morges;primary;50.0;38.357;;;Piste cyclable;u to v;;;6345.5;5583.5;727.0;17.0;2.0;;0.0308;11.76;0.1118656;0.0;0.2;0.75;;1.0618656;63.634263;15;9.20568;0.95;36.439;LINESTRING (316529.1231710749 5155348.506642305, 316539.9657065183 5155338.758089176, 316561.6814676806 5155328.880143324)
86;86;505183;582505855;24597148;True;1;Chemin de Boston;residential;50.0;35.333;;;Aucun;;;;1534.0;1340.0;177.0;13.0;4.0;;0.0582;12.65;0.2751696;0.0;0.2;1.296141527076936;;1.771311127076936;137.057;15;8.47992;1.496;52.858;LINESTRING (317408.4556089323 5154988.694182826, 317414.1912222563 5154995.861219638, 317418.36969006597 5154999.505292239, 317433.2773392863 5155000.012018018, 317438.90396799264 5155001.276943406)
87;87;582505855;583408339;24597148;True;1;Chemin de Boston;residential;50.0;310.06800000000004;;;Aucun;;;;1534.0;1340.0;177.0;13.0;4.0;;0.0921;12.65;0.5603364;0.0;0.2;1.296141527076936;;2.056477927076936;2036.837;15;74.41632;1.496;463.862;LINESTRING (317438.90396799264 5155001.276943406, 317553.279285599 5154991.466610216, 317614.1237496368 5154986.652244718, 317629.87721344904 5154983.130298571, 317735.56973322784 5154970.226449907, 317738.01886506914 5154972.276861008, 317745.138481293 5154978.257018334)
88;88;20934808;268432818;8019923;True;2;Avenue des Figuiers;tertiary;50.0;83.502;;;Aucun;;;;8868.0;7868.0;907.0;73.0;21.0;13.107;-0.0062;11.29;-0.0133424;0.048;0.2;1.380977252913587;;1.519634852913587;128.76;15;20.04048;1.52;126.923;LINESTRING (316306.08186794346 5154276.404801231, 316275.29787796596 5154289.9062081585, 316262.1148897128 5154296.712261447, 316252.78585338825 5154303.5125780115, 316234.69336633495 5154318.7976677865)
89;89;268432818;253045751;111264767;True;2;Rond-Point de la MaladiA re;secondary;50.0;20.843;;roundabout;Aucun;;;;22578.0;20626.0;1775.0;139.0;38.0;;0.008;8.65;0.02176;0.0;0.2;2.0;2.0;2.22176;46.30814368;15;5.002319999999999;2.2;45.855;LINESTRING (316234.69336633495 5154318.7976677865, 316229.32884027413 5154327.968877695, 316222.8910505319 5154335.92707565)
90;90;563240724;563240725;44327952;True;1;Avenue du BelvAdA re;tertiary;50.0;18.451;;;Aucun;;;;3325.004;2881.0038617047626;422.50056195904705;17.666715798700032;3.833347990752208;0.0;0.0468;13.35;0.1999296;0.001;0.2;1.305258084250079;;1.704187684250079;59.043;15;4.42824;1.504;27.75;LINESTRING (317195.26805505296 5154665.7822191445, 317196.71614424745 5154673.567906655, 317203.05811129644 5154681.984290859)
91;91;34505930;20934808;24695433;True;1;Avenue des Figuiers;tertiary;50.0;74.76499999999999;;;Bande cyclable;u to v;;;8868.0;7868.0;907.0;73.0;21.0;14.412;0.0197;11.29;0.0628036;0.052;0.2;1.053812291745369;;1.264615891745369;134.278;15;17.943599999999996;1.202;89.868;LINESTRING (316235.4928521735 5154260.408132454, 316248.3783216822 5154269.092083523, 316256.72643750906 5154273.732121119, 316263.6220271738 5154276.047391415, 316270.70329666033 5154277.144798387, 316281.1147169885 5154277.674047967, 316306.08186794346 5154276.404801231)
92;92;34505930;268432818;194465868;True;2;Rond-Point de la MaladiA re;secondary;50.0;60.25000000000001;;roundabout;Aucun;;;;11954.0;11222.0;650.0;65.0;16.0;9.169;0.0159;6.12;0.0482724;0.037;0.0;1.5;1.5;1.5482724;93.28341210000002;15;14.46;1.463;88.146;LINESTRING (316235.4928521735 5154260.408132454, 316237.68548820465 5154265.868924159, 316240.15741213725 5154274.713274632, 316241.54293338966 5154285.959467959, 316241.3697223718 5154294.417012294, 316239.3204166559 5154306.323542547, 316234.69336633495 5154318.7976677865)
93;93;34505932;268432819;24537263;True;2;Rond-Point de la MaladiA re;secondary;50.0;12.962;;roundabout;Aucun;;;;22851.0;20892.0;1781.0;140.0;38.0;;-0.0056;8.57;-0.0121856;0.0;0.2;2.0;2.0;2.2;28.5164;15;3.11088;2.188;28.361;LINESTRING (316192.1101750365 5154355.078529137, 316179.321036084 5154357.401999948)
94;94;34505932;6658509387;708585529;True;1;;cycleway;;77.177;;;Piste cyclable;u to v;;;0.0;0.0;0.0;0.0;0.0;0.107;-0.0435;;-0.02871;0.002;0.0;0.75;;0.71929;62.899;15;18.52248;0.719;55.49;LINESTRING (316192.1101750365 5154355.078529137, 316189.3980283132 5154361.333278153, 316159.66491356073 5154366.440081623, 316158.051805269 5154367.423271749, 316153.5979340621 5154370.172074036, 316121.3814792321 5154378.446251375)
95;95;268432819;253045533;147519382;True;1;Route de Chavannes;secondary;50.0;69.772;;;Aucun;;;;2021.0;1792.0;228.67;5.38;2.19;4.692;-0.0052;11.69;-0.0113984;0.022;0.2;1.298231398004887;;1.464832998004887;100.821;15;16.74528;1.465;102.216;LINESTRING (316179.321036084 5154357.401999948, 316170.28347239026 5154359.889607241, 316160.1156747325 5154362.322581084, 316132.33256594354 5154368.437958836, 316110.7691856219 5154370.794540615)
96;96;268432819;34505934;194465867;True;2;Rond-Point de la MaladiA re;secondary;50.0;56.552;;roundabout;Aucun;;;;17793.0;16339.0;1300.0;122.0;33.0;3.573;-0.0115;8.18;-0.02231;0.017;0.2;2.0;2.0;2.2;124.41440000000001;15;13.572479999999999;2.161;122.209;LINESTRING (316179.321036084 5154357.401999948, 316167.6723775863 5154357.58891225, 316156.84482288425 5154355.9937227415, 316147.475860787 5154353.130894379, 316137.745740708 5154348.488497213, 316126.6698227694 5154340.73962434)
97;97;34505934;318536767;194465865;True;2;Rond-Point de la MaladiA re;secondary;50.0;146.05;;roundabout;Aucun;;;;19065.0;17397.0;1497.0;134.0;37.0;0.363;-0.009;8.75;-0.01836;0.003;0.2;2.0;2.0;2.2;321.31000000000006;15;35.052;2.179;318.243;LINESTRING (316126.6698227694 5154340.73962434, 316121.351976593 5154335.518375005, 316116.63188946724 5154329.756264418, 316112.5502766924 5154323.529904542, 316107.03283095063 5154311.486162719, 316103.92393914016 5154298.61299954, 316103.33017532557 5154285.385396776, 316105.27374029846 5154272.28090233, 316109.6927962102 5154259.790741474, 316115.4007624784 5154249.797122577, 316122.6849445177 5154240.890020835, 316131.36066878785 5154233.308601314, 316141.1655400661 5154227.261025002, 316151.84381727583 5154222.921885303)
98;98;318536767;253045698;23370341;True;1;Avenue de Rhodanie;secondary;50.0;100.665;;;Aucun;;;;8198.0;7722.0;418.0;45.0;12.0;5.526;-0.0019;5.79;-0.0044156;0.025;0.0;1.365404199392374;;1.335988599392374;136.904;15;24.1596;1.336;134.488;LINESTRING (316151.84381727583 5154222.921885303, 316176.4585062456 5154212.565486929, 316226.04047812964 5154200.172251791, 316234.75277800165 5154198.595452453, 316248.973387394 5154197.385298557)
99;99;318536767;268432822;194465869;True;2;Rond-Point de la MaladiA re;secondary;50.0;76.774;;roundabout;Aucun;;;;10867.0;9675.0;1079.0;89.0;25.0;;0.0058;10.98;0.0152656;0.0;0.2;1.5;1.5;1.7152656;131.6878011744;15;18.42576;1.7;130.516;LINESTRING (316151.84381727583 5154222.921885303, 316164.81251591514 5154220.181427017, 316177.08106461115 5154219.920094261, 316187.7390878578 5154221.487116363, 316197.9617657886 5154224.646618097, 316208.9392977365 5154230.163205572, 316222.6521356164 5154241.313189049)
100;100;602129135;602129136;47253265;True;1;Rue du Petit-Chene;pedestrian;;7.686;;;Zone de rencontre;Both;;;0.0;0.0;0.0;0.0;0.0;;-0.1137;;0.2442276;0.0;0.0;0.9;;1.1442276;33.772;15;1.84464;0.9;6.917;LINESTRING (318325.40186056553 5154421.765708762, 318323.0784648055 5154414.439832133)
101;101;155124150;155045146;15546210;True;1;Rue de l'Ancienne-Douane;residential;30.0;60.337;;;Aucun;;;;19.0;19.0;0.0;0.0;0.0;;0.0656;0.0;0.3295744;0.0;0.0;0.9;;1.2295744;228.617;15;14.480879999999999;0.9;54.303;LINESTRING (318905.31687596056 5154696.463899498, 318910.8030672733 5154689.960699824, 318913.1365589116 5154684.30806518, 318916.1413314651 5154654.135438862, 318917.67143401114 5154638.820314643)
102;102;35295157;567951286;24839127;True;1;Chemin de Roseneck;residential;30.0;106.968;;;Aucun;;;;662.0;629.0;30.0;2.0;1.0;;0.0063;4.98;0.0167076;0.0;0.0;0.901;;0.9177076;109.428;15;25.67232;0.901;96.378;LINESTRING (318033.8759015593 5153415.965267261, 318105.7889987029 5153394.653909654, 318132.57879290334 5153386.72053824, 318136.6269987731 5153385.242166644)
103;103;567951286;269871701;24839127;True;1;Chemin de Roseneck;residential;30.0;45.151;;;Aucun;;;;662.0;629.0;30.0;2.0;1.0;;0.0033;4.98;0.0083556;0.0;0.0;0.901;;0.9093556;43.39;15;10.83624;0.901;40.681;LINESTRING (318136.6269987731 5153385.242166644, 318179.1611233181 5153369.751958936)
104;104;35295159;265737378;130000925;True;1;Quai de Belgique;tertiary;50.0;50.994;;;Aucun;;;;7411.0;7235.0;148.0;22.0;5.0;;-0.008;2.36;-0.01664;0.0;0.0;1.350150664060574;;1.333510664060574;63.386;15;12.23856;1.334;68.026;LINESTRING (317971.3751879389 5153125.577944529, 317978.9770425065 5153117.653562916, 317996.64427153044 5153115.0428943075, 318008.865195096 5153113.897131414, 318018.5058197916 5153116.57678301)
105;105;265737378;35295159;53616817;True;1;Quai de Belgique;tertiary;50.0;48.164;;;Aucun;;;;7411.0;7235.0;148.0;22.0;5.0;;0.0085;2.36;0.02329;0.0;0.0;1.350150664060574;;1.373440664060574;73.306;15;11.55936;1.35;65.021;LINESTRING (318018.5058197916 5153116.57678301, 318009.4864946757 5153120.51782832, 317998.0748201334 5153122.273179106, 317983.3329074778 5153124.3621916715, 317971.3751879389 5153125.577944529)
106;106;253303083;253303084;[23395689, 126620681];True;1;Rue Saint-Etienne;living_street;20.0;71.305;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.1518;;0.5574096;0.0;0.0;0.9;;1.4574096;568.8;15;17.1132;0.9;64.175;LINESTRING (318617.61340609496 5154805.480671982, 318617.58687435556 5154794.604941944, 318613.1971536874 5154740.854321487, 318612.96818331175 5154738.08088557, 318612.6658898915 5154734.397709369)
107;107;253303083;253303084;[23395689, 126620681];True;1;Rue Saint-Etienne;living_street;;71.305;;;Aucun;;;;2485.0;2257.0;220.0;8.0;0.0;;-0.1518;9.18;0.5574096;0.0;0.2;0.9;;1.6574096;583.061;15;17.1132;1.1;78.436;LINESTRING (318617.61340609496 5154805.480671982, 318617.58687435556 5154794.604941944, 318613.1971536874 5154740.854321487, 318612.96818331175 5154738.08088557, 318612.6658898915 5154734.397709369)
108;108;561177285;35296916;5119071;True;1;Rue CitA-Devant;living_street;;4.708;;;Zone pietonne autorisee aux velos;Both;;;0.0;0.0;0.0;0.0;0.0;;0.0452;;0.1902016;0.0;0.0;0.95;;1.1402016;12.034;15;1.12992;0.95;4.473;LINESTRING (318618.93979239475 5154885.090901579, 318620.0670249062 5154889.661294487)
109;109;290285907;35296908;109810685;True;1;Avenue Menthon;living_street;;174.90100000000007;;;Zone pietonne autorisee aux velos;Both;;;0.0;0.0;0.0;0.0;0.0;;0.0631;;0.3107044;0.0;0.0;0.95;;1.2607044;640.662;15;41.97624000000001;0.95;166.156;LINESTRING (318757.89750704763 5154985.000193219, 318753.62840436737 5154967.534329726, 318735.0371784284 5154876.83068688, 318733.722253334 5154872.910927191, 318731.41896021325 5154868.798345058, 318728.33372677525 5154864.208729467, 318725.89530639705 5154861.223435456, 318723.02405644243 5154858.139894021, 318719.61824333284 5154855.406000051, 318717.1153866787 5154853.601484419, 318711.1362298231 5154851.067004252, 318706.35146122123 5154849.708962618, 318699.80563836126 5154849.015340875, 318683.401545956 5154850.57437232)
110;110;35296914;585125028;5119071;True;1;Rue CitA-Devant;living_street;;58.408;;;Zone pietonne autorisee aux velos;Both;;;0.0;0.0;0.0;0.0;0.0;;0.0766;;0.4185424;0.0;0.0;0.95;;1.3685424;272.999;15;14.01792;0.95;55.488;LINESTRING (318640.48692086793 5154959.3575585885, 318656.17380947433 5154992.028666091, 318661.9902927551 5155005.021879598, 318665.14107444603 5155012.311946851)
111;111;35296938;8168160548;551010097;True;2;Place de la Riponne;unclassified;50.0;41.725;;;Aucun;;;;5531.0;5236.0;281.0;12.0;2.0;;0.0054;5.33;0.0141264;0.0;0.0;1.323844324159396;;1.337970724159396;59.5;15;10.014;1.324;55.244;LINESTRING (318460.3314702618 5154992.183557502, 318457.6135697601 5154986.026082562, 318442.41847089503 5154975.416282383, 318434.87753029296 5154960.740074673)
112;112;8168160548;618165447;551010097;True;2;Place de la Riponne;unclassified;50.0;12.446;;;Aucun;;;;4847.498;4569.997921900615;264.4998698423283;11.499996498165155;1.999998672988903;;0.0006;5.73;0.0014544;0.0;0.0;1.316957543203537;;1.318411943203537;16.516;15;2.98704;1.317;16.391;LINESTRING (318434.87753029296 5154960.740074673, 318429.1872070752 5154949.6672351975)
113;113;35297474;5234497235;[541308420, 541308423];True;2;Avenue Mon-Repos;secondary;50.0;92.41900000000001;;;Aucun;;;;2488.0;2175.0;294.0;14.0;4.0;;-0.0882;12.54;0.0994896;0.0;0.2;1.300489145800925;;1.599978745800925;302.487;15;22.18056;1.5;138.629;LINESTRING (318884.88926785556 5154511.996772555, 318892.7913898148 5154501.562239977, 318939.79410886584 5154472.45334594, 318960.52334434784 5154459.922593348)
114;114;155053225;155053227;29992433;True;1;Rue Marterey;residential;30.0;90.674;;;Aucun;;;;19.0;19.0;0.0;0.0;0.0;;-0.091;0.0;0.11284;0.0;0.0;0.9;;1.01284;257.061;15;21.76176;0.9;81.607;LINESTRING (318825.5886591106 5154550.337767361, 318820.5731313422 5154542.302711071, 318793.39822343574 5154499.776972019, 318774.8218169316 5154475.22149975)
115;115;5234497235;5234497233;541308423;True;2;Avenue Mon-Repos;secondary;50.0;55.18;;;Aucun;;;;2488.0;2175.0;294.0;14.0;4.0;;-0.0313;12.54;-0.0359324;0.0;0.2;1.300489145800925;;1.464556745800925;76.479;15;13.2432;1.465;80.839;LINESTRING (318960.52334434784 5154459.922593348, 318985.15253597 5154443.282801611, 319004.4187808292 5154426.492076666)
116;116;35297476;3647237693;541308426;True;2;Avenue Mon-Repos;secondary;50.0;32.729;;;Aucun;u to v;;;5030.0;4536.0;454.0;32.0;8.0;3.551;-0.0229;9.82;-0.0339836;0.017;0.2;1.318682808355555;;1.467699208355555;44.937;15;7.854959999999999;1.468;48.046;LINESTRING (319044.73129655607 5154404.935175664, 319034.55578259507 5154417.917463594, 319025.5760075657 5154426.726958037, 319022.9435139125 5154429.31903941)
117;117;3647237693;3647237701;334300802;True;2;Avenue Mon-Repos;secondary;50.0;56.69;;;Aucun;u to v;;;5029.997;4535.997485151782;453.9997096355218;31.999976307153442;7.999993949680802;;0.0103;9.82;0.0289636;0.0;0.2;1.31868277934346;;1.54764637934346;98.357;15;13.605599999999999;1.519;86.112;LINESTRING (319022.9435139125 5154429.31903941, 319013.2101632636 5154437.572784695, 318999.31144646084 5154447.474691993, 318976.3989320033 5154461.705404233)
118;118;60844916;5249056746;542962547;True;1;Place de la Sallaz;living_street;20.0;42.995;;;Zone de rencontre;u to v;;;0.0;0.0;0.0;0.0;0.0;;0.0259;;0.0889924;0.0;0.0;0.9;;0.9889924;69.308;15;10.3188;0.9;38.695;LINESTRING (319575.22902801726 5155955.184487521, 319580.9894301552 5155991.356519471, 319580.3568030866 5155997.681057032)
119;119;60844916;4337257882;647702786;True;1;Place de la Sallaz;living_street;20.0;13.788;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;0.0014;;0.0034384;0.0;0.0;0.9;;0.9034384;12.74;15;3.30912;0.9;12.409;LINESTRING (319575.22902801726 5155955.184487521, 319569.4351274575 5155957.525883488, 319562.169313707 5155959.666516535)
120;120;4337257882;5249056740;49580930;True;1;Place de la Sallaz;living_street;20.0;81.88300000000001;;;Zone de rencontre;u to v;;;0.0;0.0;0.0;0.0;0.0;;-0.0095;;-0.01919;0.0;0.0;0.9;;0.88081;63.787;15;19.65192;0.881;72.139;LINESTRING (319562.169313707 5155959.666516535, 319558.5193782495 5155955.404768388, 319552.38754977466 5155940.496283837, 319538.25691381015 5155900.581432258, 319539.3072031131 5155894.622550516, 319543.52725282055 5155889.948149283, 319548.5746890828 5155887.795811203)
121;121;60844924;61102568;8599817;True;1;Avenue de Beaumont;residential;20.0;25.51;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;0.038;;0.14896;0.0;0.0;0.9;;1.04896;54.489;15;6.1224;0.9;22.959;LINESTRING (319492.99156933243 5155726.229081039, 319494.40662296436 5155743.046485146, 319491.44785653776 5155751.153078266)
